,S&P 500,S&P 500 daily exposure,S&P/Gold/BTC 60/30/10 daily exposure,Static HMM daily exposure,Static HMM/Gold/BTC 60/30/10 daily exposure,Static HMM with momentum/Gold/BTC 60/30/10 daily exposure
2025-05-21,33915.62536483731,18389.078069761163,37008.40127326191,32421.00408639802,38211.19648388555,52174.87786428386
2025-05-22,33929.01006726477,18307.317812243717,36858.441921324404,32149.84703822898,37971.310234648576,51842.192510538014
2025-05-23,33697.41448213307,18265.75815110336,36941.39830605274,32097.32678448996,38094.81829700831,51981.02521888266
2025-05-24,33697.41448213307,18265.75815110336,36960.4796111339,32097.32678448996,38114.960428150414,52008.159509747056
2025-05-25,33697.41448213307,18265.75815110336,37007.645943740405,32097.32678448996,38164.74897525508,52075.23170331595
2025-05-26,33697.41448213307,18160.946548354077,36764.046428189395,32097.32678448996,38040.68700433029,51908.10273466153
2025-05-27,34398.006304388815,18413.774322150944,36853.19728964631,32599.519802862284,38160.81936390378,52082.63104839344
2025-05-28,34199.003152194404,18374.674313182095,36797.58628042743,32606.637866169047,38117.41943559518,52077.23648295864
2025-05-29,34333.99610241488,18501.925380921475,36988.526960920295,32842.29939124301,38303.255085229255,52356.445904394364
2025-05-30,34295.59860261695,18330.777018390676,36510.50796419526,32722.82995829379,37942.012200278754,51855.19219139433
2025-05-31,34295.59860261695,18330.777018390676,36534.51480829462,32722.82995829379,37967.353706014364,51889.330772993286
2025-06-01,34295.59860261695,18330.777018390676,36572.57928887938,32722.82995829379,38007.53438320248,51943.459810991204
2025-06-02,34488.77872672898,18558.700377114463,37217.66480959168,33243.83357023819,38615.939267766575,52969.132543228596
2025-06-03,34685.457696832535,18522.057610174852,36977.62381037694,33441.95656040807,38230.115666830694,52879.91262644465
2025-06-04,34676.146599491694,18579.759038105654,37145.39719202139,33640.095239457,38371.387055449195,53209.26032113538
2025-06-05,34508.56121633393,18472.9560427643,36811.36101474056,33073.93455039791,38036.73988828128,52375.556463314286
2025-06-06,34862.93252867059,18668.38367298308,37066.70277473391,33410.930005075934,38384.25276599506,52726.6298799401
2025-06-07,34862.93252867059,18668.38367298308,37112.78301237253,33410.930005075934,38432.8948366306,52792.1576080419
2025-06-08,34862.93252867059,18668.38367298308,37119.47809752562,33410.930005075934,38439.96213536031,52801.678255981504
2025-06-09,34894.35029770724,18765.474735438667,37499.598243536304,33977.68366817509,38830.22917208776,53718.094232127805
2025-06-10,35092.19315497839,18813.635975494577,37474.013711303436,34179.0324445918,38878.506410816146,53791.86800962742
2025-06-11,34992.10604305304,18743.301948808712,37318.420330246685,34198.95645086535,38817.40559833733,53709.96550254203
2025-06-12,35131.17619060448,18775.08020494811,37410.90405028247,33813.35210697847,38908.630588140506,53418.40004318344
2025-06-13,34738.40737846988,18459.008147476805,37112.49426745954,33131.965046757636,38666.76579651285,52883.126409414144
2025-06-14,34738.40737846988,18459.008147476805,37089.40989009901,33131.965046757636,38642.39804209817,52850.29960815188
2025-06-15,34738.40737846988,18459.008147476805,37092.38115525109,33131.965046757636,38645.53449487729,52854.524852312534
2025-06-16,35068.91900387064,18657.681615629906,37285.08470405469,34000.83331059148,38693.69813943382,53619.56264238489
2025-06-17,34769.24679616707,18549.663157054107,37082.74234960744,33863.27792017327,38616.41365572559,53385.054178829545
2025-06-18,34764.00930391285,18610.843049905678,37228.17927990101,34195.26523573809,38596.18310546121,53804.67821441764
2025-06-19,34764.00930391285,18654.254381797597,37307.516032410334,34195.26523573809,38624.810731964804,53843.24366406273
2025-06-20,34682.364774451955,18634.378151476685,37180.83522084669,34230.36394232457,38449.403067193445,53730.6592248137
2025-06-21,34682.364774451955,18634.378151476685,37141.13081646922,34230.36394232457,38407.491294571584,53674.198157166975
2025-06-22,34682.364774451955,18634.378151476685,37093.19756734462,34230.36394232457,38356.893194188626,53606.03538117816
2025-06-23,35024.93915636141,19002.019483766868,37884.80621654179,35024.031427409995,39040.7564290971,54861.8123798496
2025-06-24,35411.87057143626,19075.206782544825,37688.5012671854,35808.46948197781,38688.80336545181,55207.57364330158
2025-06-25,35431.71053695072,18996.239976273668,37605.03062024452,35817.176697677605,38593.37990392015,55232.27263790805
2025-06-26,35708.92044076837,19072.1080589898,37645.69081794447,36085.47865942091,38603.477988140265,55416.87907040698
2025-06-27,35886.33779669692,19181.016893161934,37600.40633297972,36290.150550786995,38512.87671896875,55361.90891314464
2025-06-28,35886.33779669692,19181.016893161934,37609.38833391097,36290.150550786995,38522.35807466774,55374.68163622494
2025-06-29,35886.33779669692,19181.016893161934,37649.099236059315,36290.150550786995,38564.27670630436,55431.15194393171
2025-06-30,36057.917755565715,19335.527708923324,37902.03269793493,36381.323191435215,38793.48901689427,55613.72615643179
2025-07-01,36046.246553690566,19201.337221403348,37725.26138497394,35211.384267462396,38790.16306705084,54473.15642818931
2025-07-02,36209.65415667572,19298.49764998411,38004.29378240766,35835.035683880196,38945.218105751235,55300.11045339584
2025-07-03,36495.03641637703,19379.83875185631,38025.43581378537,36002.63256071252,38963.95142446272,55351.30315464544
2025-07-04,36495.03641637703,19446.399080704894,38098.5268894143,36002.63256071252,38956.59360349828,55341.391132289486
2025-07-05,36495.03641637703,19446.399080704894,38105.89342248152,36002.63256071252,38964.369679320735,55351.86660291676
2025-07-06,36495.03641637703,19446.399080704894,38143.35000358064,36002.63256071252,39003.90866082248,55405.13118634046
2025-07-07,36223.074781546624,19271.725950225493,37874.709959294705,35491.435056964954,38680.8236617642,54833.07062922114
2025-07-08,36203.23481603217,19403.93270066784,38086.0099185731,35909.050479306556,38940.33562086394,55306.74393069489
2025-07-09,36420.332102989625,19514.30769909279,38318.47812734402,36382.710791579506,39122.81463567062,55901.45353290629
2025-07-10,36523.04873777513,19575.34411861906,38590.554631387495,36736.56253880688,39370.85417711016,56522.31624651325
2025-07-11,36394.654740415426,19488.58942893224,38654.03631253796,36688.631716078366,39516.225874416436,56715.148962737156
2025-07-12,36394.654740415426,19488.58942893224,38650.96128022952,36688.631716078366,39512.97988554098,56710.77615800921
2025-07-13,36394.654740415426,19488.58942893224,38714.17602332996,36688.631716078366,39579.7090552821,56800.6697590448
2025-07-14,36464.10360032688,19393.967649530467,38510.29100921983,36537.62492205125,39306.20958095471,56528.190257640075
2025-07-15,36308.28281739723,19364.78381330064,38370.25996448669,37053.5569077798,39028.70606227288,56872.326582442074
2025-07-16,36429.66834604088,19495.366856478446,38687.51404048769,37300.048883927266,39412.43034399978,57335.81519108421
2025-07-17,36652.60662230244,19554.45024902501,38692.72528696769,37420.178484160075,39283.43784387573,57357.03572572815
2025-07-18,36625.758188071944,19540.126400878697,38668.620283661345,37301.908274556314,39152.24775679768,57234.16528646431
2025-07-19,36625.758188071944,19540.126400878697,38666.25034342337,37301.908274556314,39149.74605961978,57230.79514760458
2025-07-20,36625.758188071944,19540.126400878697,38642.30036435839,37301.908274556314,39124.464580332824,57196.73743009621
